Date,Open,High,Low,Close,Volume,fng_value,GDELT_Tone,Funding_Rate,Future_15d_Min,Max_Drop_Percent,Target_Crash,SMA_7,SMA_14,Volume_Ratio_7d,BB_Middle,BB_Std,BB_Upper,BB_Lower,BB_Width_Percent,RSI_14,FNG_Momentum_3d,FNG_Momentum_7d,GDELT_Tone_Momentum_3d,Funding_Rate_7d_Avg
2025-10-25,111032.6171875,111947.703125,110704.40625,111641.7265625,24707667305,37,-0.1771,4.024666666666667e-05,101301.2890625,-0.0926216193388154,0,109738.0703125,110311.51841517857,0.4108370569556899,112982.39375,5616.043286728562,124214.48032345713,101750.30717654288,-0.059680237448853576,51.71989601857898,12.0,14.0,-0.0232,1.622904761904761e-05
2025-10-26,111639.0546875,115260.90625,111268.484375,114472.4453125,41708524143,40,1.013,3.1140000000000003e-05,101301.2890625,-0.1150596216761498,1,110567.4609375,110261.70982142857,0.703465970383858,112468.389453125,4907.8830805555,122284.15561423599,102652.623292014,0.1020835167872507,48.46472480909899,13.0,11.0,0.8956999999999999,1.9302380952380948e-05
2025-10-27,114479.8515625,116273.3125,113882.2890625,114119.328125,61761358733,51,1.1774,9.101333333333334e-05,101301.2890625,-0.1123213681074237,1,111071.80357142857,110179.44196428571,1.0460837752194787,112101.78671875,4454.462504183454,121010.7117271169,103192.86171038309,0.11323147317747159,47.492024780341225,21.0,22.0,1.1869,3.3675714285714274e-05
2025-10-28,114129.0859375,116078.984375,112291.6796875,112956.1640625,64528066504,50,0.3963,5.619e-05,101301.2890625,-0.1031805134029801,1,111711.69977678571,110167.83482142857,1.1993506356218135,111581.8515625,3596.0063893861134,118773.86434127223,104389.83878372777,0.09554435887936596,49.63021959267265,13.0,16.0,0.5734,4.4489047619047615e-05
2025-10-29,112921.328125,113642.7265625,109368.71875,110055.3046875,62192043469,51,0.2217,2.853e-05,99697.4921875,-0.0941146138244841,0,112049.80245535714,110115.84486607143,1.216036870125585,110999.3375,2702.317447005561,116403.97239401111,105594.70260598887,-0.08733548435862686,48.38525176040592,11.0,26.0,-0.7912999999999999,4.669095238095237e-05
2025-10-30,110059.1953125,111612.3515625,106376.6875,108305.546875,69673964814,34,-0.188,2.7026666666666667e-05,94397.7890625,-0.1284122393892856,1,111797.77678571429,110124.38113839286,1.3084928994885872,110753.896484375,2713.447968479203,116180.7924213334,105327.0005474166,-0.2255755074186312,50.27548432618986,-17.0,7.0,-1.3654,4.316285714285714e-05
2025-10-31,108304.4140625,111031.8203125,108288.2734375,109556.1640625,60090359560,29,-0.22,6.737666666666667e-05,94397.7890625,-0.1383616807845918,1,111586.66852678571,110344.97935267857,1.0935120543199446,110691.310546875,2726.541149076742,116144.39284502849,105238.22824872151,-0.10408301418441651,57.27605772961496,-21.0,-1.0,-0.6163,4.878904761904761e-05
2025-11-01,109558.625,110574.8984375,109372.953125,110064.015625,25871668762,33,-0.6778,9.927333333333334e-05,94177.078125,-0.1443427028333085,1,111361.28125,110549.67578125,0.4693869462204674,110436.023046875,2516.053833765008,115468.13071440501,105403.91537934498,-0.03696338060047832,56.823138134619036,-18.0,-4.0,-0.8995,5.722142857142856e-05
2025-11-02,110064.4296875,111167.3125,109523.453125,110639.625,34284209459,37,-0.8355,7.328333333333333e-05,92093.875,-0.1676230374063541,1,110813.73549107143,110690.59821428571,0.6342188325645637,110204.450390625,2246.2974124455222,114697.04521551605,105711.85556573396,0.04843243452135161,54.905940638298944,3.0,-3.0,-0.6475,6.324190476190476e-05
2025-11-03,110646.90625,110764.9140625,105336.359375,106547.5234375,72852006359,42,-1.0041,6.0933333333333335e-05,92093.875,-0.1356544757793305,1,109732.04910714286,110401.92633928571,1.3093044964734701,109875.893359375,2277.9569354727923,114431.80723032058,105319.97948842941,-0.3652801629000274,40.92930998929683,13.0,-9.0,-0.7841,5.89447619047619e-05
2025-11-04,106541.421875,107264.8828125,98962.0625,101590.5234375,110967184773,21,-1.042,7.382333333333334e-05,91465.9921875,-0.0996601937603832,0,108108.38616071429,109910.04296875,1.78186344716808,109416.261328125,2921.712283900864,115259.68589592673,103572.83676032326,-0.669619141979358,36.294282301508844,-12.0,-29.0,-0.3642000000000001,6.146380952380951e-05
2025-11-05,101579.234375,104534.703125,98989.9140625,103891.8359375,77584934804,23,-1.2183,4.2596666666666665e-05,86631.8984375,-0.1661337230615826,1,107227.890625,109638.84654017857,1.2033354049308616,109201.551171875,3164.5692379836187,115530.68964784224,102872.41269590777,-0.4194658763224137,42.87269689603064,-14.0,-28.0,-0.3827999999999999,6.347333333333333e-05
2025-11-06,103893.6640625,104147.3046875,100336.8671875,101301.2890625,63932752861,27,-0.5449,5.465e-05,85090.6875,-0.1600236454296107,1,106227.28236607143,109012.52957589286,1.0043676552737144,108943.226171875,3582.7181741442373,116108.66252016347,101777.78982358651,-0.5332499472415473,33.66818815197158,-15.0,-7.0,0.45919999999999994,6.74195238095238e-05
2025-11-07,101286.2421875,104052.9140625,99257.0546875,103372.40625,92168030081,24,-0.4953,5.854333333333333e-05,84648.359375,-0.181131963105483,1,105343.88839285714,108465.27845982143,1.3506995507949886,108751.933203125,3777.626713089295,116307.18662930359,101196.6797769464,-0.3560123433110259,36.295021356687705,3.0,-5.0,0.5467,6.615761904761904e-05
2025-11-08,103371.703125,103373.5625,101458.0390625,102282.1171875,51446691095,20,-0.2307,4.854333333333333e-05,84648.359375,-0.1724031365148065,1,104232.18861607143,107796.73493303571,0.7156224396500589,108432.703515625,4045.477739397963,116523.65899442093,100341.74803682909,-0.3800902343514269,33.541554473617694,-3.0,-13.0,0.9875999999999999,5.891047619047618e-05
2025-11-09,102278.984375,105418.3671875,101468.875,104719.640625,59679243013,22,0.6623,3.8316666666666665e-05,84648.359375,-0.1916668270651831,1,103386.4765625,107100.10602678571,0.7902579023412443,108139.2390625,4093.4286856132326,116326.09643372646,99952.38169127353,-0.20884683111241936,32.60965928356241,-5.0,-15.0,1.2072,5.391523809523809e-05
2025-11-10,104723.7734375,106564.6953125,104350.6484375,105996.59375,69585887229,29,-0.3241,7.068000000000001e-05,84648.359375,-0.201404909532765,1,103307.77232142857,106519.91071428571,0.9271677150834211,108015.22421875,4120.145222325221,116255.51466340043,99774.93377409955,-0.12248539552756178,35.978219179486246,5.0,-13.0,0.17120000000000002,5.530761904761904e-05
2025-11-11,105996.859375,107428.2578125,102457.328125,102997.46875,71130078574,26,-0.9134,1.955333333333333e-05,84648.359375,-0.178151071066977,1,103508.76450892857,105808.57533482143,1.025504074146711,107780.668359375,4270.505854185304,116321.68006774562,99239.65665100439,-0.2800136431546648,33.833635384789034,6.0,5.0,-0.6827,4.7554761904761896e-05
2025-11-12,103011.4375,105297.234375,100836.6171875,101663.1875,64347179408,24,-0.2757,2.9783333333333333e-05,84648.359375,-0.16736469260321,1,103190.38616071429,105209.13839285714,0.9537156984476627,107360.34140625,4443.549283239862,116247.43997272971,98473.24283977028,-0.3205294654736063,35.646691322175016,2.0,1.0,-0.938,4.5724285714285704e-05
2025-11-13,101674.1484375,104005.4921875,97988.71875,99697.4921875,101546815416,15,-0.6307,5.959000000000001e-05,84648.359375,-0.150947957489214,1,102961.27232142857,104594.27734375,1.3940424329318581,106793.519921875,4667.670484045632,116128.86088996626,97458.17895378375,-0.38006259003445314,35.38531776423142,-14.0,-12.0,-0.30660000000000004,4.642999999999999e-05
2025-11-14,99694.703125,99804.4296875,94000.734375,94397.7890625,114346441890,16,-1.4459,8.924333333333333e-05,84648.359375,-0.1032802757810883,1,101679.18415178571,103511.53627232143,1.5043256243142724,105931.323046875,5277.744604457148,116486.8122557893,95375.8338379607,-0.5463287279302377,27.374958196183385,-10.0,-8.0,-0.5325,5.081571428571428e-05
2025-11-15,94420.46875,96728.46875,94420.46875,95549.1484375,38500716654,10,-1.4454,8.143333333333334e-05,84648.359375,-0.1140856746581091,1,100717.33147321429,102474.76004464286,0.5191410893357495,104985.158203125,5361.516850962218,115708.19190504943,94262.12450120057,-0.43998788159788893,28.743768956273726,-14.0,-10.0,-1.1697,5.551428571428571e-05
2025-11-16,95556.8671875,96564.1875,92971.1640625,94177.078125,71086235862,10,-0.8913,8.268333333333333e-05,84648.359375,-0.101178746885231,1,99211.25111607143,101298.86383928571,0.9379132663023342,103988.045703125,5427.3588807091655,114842.76346454333,93133.32794170667,-0.45192181840953954,26.441068627937653,-5.0,-12.0,-0.26059999999999994,6.185238095238095e-05
2025-11-17,94180.875,95928.3671875,91214.7578125,92093.875,94186165724,14,-0.9583,8.925333333333334e-05,84648.359375,-0.0808470229426224,0,97225.1484375,100266.46037946429,1.1876262650767597,102944.93125,5614.598727477264,114174.12870495452,91715.73379504547,-0.48316258991475436,28.054100258999696,-2.0,-15.0,0.4875999999999999,6.450571428571428e-05
2025-11-18,92094.53125,93745.078125,89300.4609375,92948.875,101333569062,11,-1.909,7.908333333333334e-05,84648.359375,-0.0893019482484322,0,95789.63504464286,99649.19977678571,1.21181937064512,102089.609765625,5775.0957697276135,113639.80130508024,90539.41822616977,-0.39569624167705053,35.011803500643765,1.0,-15.0,-0.4636,7.301e-05
2025-11-19,92946.1640625,92946.1640625,88526.828125,91465.9921875,80350354656,15,-1.5676,5.496e-05,84648.359375,-0.0745373515275956,0,94332.89285714286,98761.63950892857,0.935315877085939,101247.63203125,6042.514891368839,113332.66181398768,89162.60224851232,-0.40470069249320967,27.81871714313766,5.0,-9.0,-0.6763000000000001,7.660666666666666e-05
2025-11-20,91459.3515625,93025.0703125,86040.796875,86631.8984375,97970645638,11,-1.0486,7.752666666666667e-05,84648.359375,-0.0228961744839403,0,92466.37946428571,97713.82589285714,1.1472469042039086,100101.41875,6537.501551907881,113176.42185381576,87026.41564618424,-0.5150866965595251,25.755715673550043,-3.0,-4.0,-0.09029999999999994,7.916904761904762e-05
2025-11-21,86528.7734375,87380.8046875,80659.8125,85090.6875,129157506112,14,-1.4226,3.812666666666667e-05,84648.359375,-0.0051983141515926,0,91136.79352678571,96407.98883928571,1.4758805013086183,98852.75234375,6908.899541311639,112670.55142637328,85034.95326112674,-0.4979832447070621,19.246915702437633,3.0,-2.0,0.48639999999999994,7.186666666666667e-05
2025-11-22,85098.5625,85503.0078125,83490.8984375,84648.359375,40793099246,11,-1.3118,4.388333333333333e-05,86321.5703125,0.0197666079987152,0,89579.53794642857,95148.43470982143,0.4644041443831719,97553.1890625,7018.704644033414,111590.59835056683,83515.77977443316,-0.4596585246848348,19.67584313967845,-4.0,1.0,0.2558,6.650238095238095e-05
2025-11-23,84648.609375,88038.46875,84641.7734375,86805.0078125,58083435576,13,-1.3436,1.0240000000000002e-05,86321.5703125,-0.0055692351418737,0,88526.38504464286,93868.81808035714,0.675529304824269,96566.06328125,7075.23139252156,110716.52606629313,82415.60049620687,-0.34490234054632185,18.892325290453414,2.0,3.0,-0.29499999999999993,5.615333333333333e-05
2025-11-24,86798.7734375,89206.3359375,85272.1953125,88270.5625,74433896110,19,-1.0403,1.6346666666666667e-05,86321.5703125,-0.0220797526638623,0,87980.19754464286,92602.67299107143,0.8950646419638243,95900.065234375,7203.13583494929,110306.33690427357,81493.79356447642,-0.2647979612350567,19.42011577845321,5.0,5.0,0.3823000000000001,4.573809523809523e-05
2025-11-25,88269.9609375,88457.3359375,86131.4296875,87341.890625,64837343545,20,-0.2757,-2.104333333333333e-05,86321.5703125,-0.0116819123698697,0,87179.19977678571,91484.41741071429,0.8318173458956291,95072.56796875,7187.331949371873,109447.23186749374,80697.90407000625,-0.2688994121255804,20.91414776827625,9.0,9.0,1.0361,3.143428571428571e-05
2025-11-26,87345.5859375,90581.15625,86316.8984375,90518.3671875,66496301869,15,-0.6523,3.002333333333333e-05,86321.5703125,-0.0463640364425348,0,87043.82477678571,90688.35881696429,0.8753261048430846,94533.421875,7099.396855563335,108732.21558612667,80334.62816387333,-0.14138717588219005,30.62100560583835,2.0,0.0,0.6912999999999999,2.7871904761904755e-05
2025-11-27,90517.765625,91897.578125,90089.515625,91285.375,57040622845,22,-0.4318,1.4776666666666664e-05,86321.5703125,-0.0543767792759793,0,87708.60714285714,90087.49330357143,0.8134678631975406,93929.0703125,6816.175135358272,107561.42058321655,80296.72004178345,-0.09696403261361629,34.73644071280437,3.0,11.0,0.6085,1.890761904761904e-05
2025-11-28,91285.3828125,92969.0859375,90257.1171875,90919.265625,60895830289,25,-0.56,2.025e-05,86321.5703125,-0.0505689886614721,0,88541.26116071429,89839.02734375,1.0087327320724906,93360.927734375,6551.715076467554,106464.3578873101,80257.4975814399,-0.09316881461103828,42.31184568816812,5.0,11.0,-0.28430000000000005,1.6353809523809515e-05
2025-11-29,90918.7421875,91187.6171875,90260.1875,90851.7578125,37921773455,28,0.2072,8.103333333333333e-06,86321.5703125,-0.0498635096235497,0,89427.4609375,89503.49944196429,0.6324674604507777,92667.53359375,5996.63987009728,104660.81333394456,80674.25385355545,-0.07569971769959524,39.09549714504588,13.0,17.0,0.8594999999999999,1.1242380952380943e-05
2025-11-30,90838.2109375,91965.046875,90394.3125,90394.3125,38497902869,28,-0.7352,4.506e-05,86321.5703125,-0.0450552924720789,0,89940.21875,89233.30189732143,0.6735050676247621,91887.41953125,5122.53142284731,102132.48237694461,81642.35668555538,-0.07286958868570814,40.829276977449815,6.0,15.0,-0.30339999999999995,1.621666666666666e-05
2025-12-01,90389.109375,90398.15625,83862.25,86321.5703125,87962894424,24,-1.6976,2.7456666666666667e-05,86419.78125,0.0011377334441954,0,89661.79129464286,88820.99441964286,1.4885441498925538,91053.624609375,4543.401460713338,100140.42753080167,81966.82168794832,-0.2603805946818113,37.237139715278815,-1.0,5.0,-1.1376,1.7803809523809517e-05
2025-12-02,86322.5390625,92316.6328125,86202.1953125,91350.203125,78546798211,23,-1.6608,1.8776666666666663e-05,86143.7578125,-0.056994348500525,0,90234.40736607143,88706.80357142857,1.2865613414208166,90537.975390625,3800.3787316867706,98138.73285399853,82937.21792725146,0.05343070991864686,47.01599054589743,-5.0,3.0,-1.868,2.3492380952380946e-05
2025-12-03,91345.09375,94060.7734375,91056.390625,93527.8046875,77650204986,28,-0.3039,5.296666666666666e-06,85462.5078125,-0.0862342156105148,0,90664.32700892857,88854.07589285714,1.2395246726160765,90229.491015625,3224.525837527135,96678.54269067927,83780.43934057072,0.25572082827567394,53.75120106888024,0.0,13.0,0.43129999999999996,1.9959999999999992e-05
2025-12-04,93454.2578125,94038.2421875,90976.1015625,92141.625,64538402681,26,-0.4009,3.656e-05,85462.5078125,-0.0724875124299142,0,90786.6484375,89247.62779017857,1.012903214570433,90116.6828125,3108.3995256782277,96333.48186385646,83899.88376114354,0.162860514773931,61.462302774668956,2.0,4.0,1.2967,2.3071904761904753e-05
2025-12-05,92133.6484375,92702.640625,88152.140625,89387.7578125,63256398633,28,-0.3404,3.3906666666666665e-05,85462.5078125,-0.0439126128237114,0,90567.86160714286,89554.56138392857,0.9875559685479863,89808.61328125,2834.953975126489,95478.52123150298,84138.70533099702,-0.037113077711536956,58.51013758874509,5.0,3.0,1.3204,2.5022857142857134e-05
2025-12-06,89389.359375,90267.4609375,88951.6640625,89272.375,37994042405,23,0.0,1.2633333333333332e-05,85462.5078125,-0.042676888427131,0,90342.23549107143,89884.84821428571,0.593065641742319,89563.378125,2642.801320236226,94848.98076547246,84277.77548452755,-0.027527904081528873,59.27778394338343,-5.0,-5.0,0.3039,2.5669999999999993e-05
2025-12-07,89277.8125,91740.84375,87799.5625,90405.640625,47394898960,20,0.2309,3.69e-05,85462.5078125,-0.0546772610461771,0,90343.85379464286,90142.03627232143,0.7254157781714757,89478.96640625,2584.0305365830477,94647.0274794161,84310.9053330839,0.08965395393269793,57.53382514724176,-6.0,-8.0,0.6317999999999999,2.4504285714285707e-05
2025-12-08,90424.5859375,92267.1171875,89644.890625,90640.203125,57394099056,20,-0.212,3.133666666666667e-05,85462.5078125,-0.0571236066777073,0,90960.80133928571,90311.29631696429,0.9413832566819023,89363.5328125,2469.9112411343294,94303.35529476865,84423.71033023133,0.12922228653788412,55.22742830670852,-8.0,-4.0,0.1284,2.5058571428571422e-05
2025-12-09,90639.703125,94601.5703125,89586.9765625,92691.7109375,66861721440,22,-0.0198,4.224666666666666e-05,85462.5078125,-0.0779919051216402,0,91152.4453125,90693.42633928571,1.127544174730092,89424.81875,2539.0641057396106,94502.94696147923,84346.69053852078,0.32166302734490915,61.24465130393402,-1.0,-1.0,-0.0198,2.8411428571428562e-05
2025-12-10,92695.234375,94477.15625,91640.1328125,92020.9453125,65420694513,26,-0.2892,2.659333333333333e-05,85462.5078125,-0.0712711380841369,0,90937.1796875,90800.75334821429,1.1367337751783422,89694.27109375,2512.8874362033553,94720.0459661567,84668.49622134329,0.23147417839229886,53.53006603846309,6.0,-2.0,-0.5201,3.1453809523809516e-05
2025-12-11,92011.3046875,93554.265625,89335.296875,92511.3359375,64532834621,29,-0.2404,2.371e-05,85462.5078125,-0.0761942096454226,0,90989.99553571429,90888.32198660714,1.1213220398753005,90065.303515625,2339.2197680461786,94743.74305171735,85386.86397953265,0.2614154145848,52.918126290788734,9.0,3.0,-0.02840000000000001,2.9618095238095232e-05
2025-12-12,92513.6640625,92747.9296875,89532.6015625,90270.4140625,80275884583,29,-0.4031,4.998333333333334e-05,85462.5078125,-0.0532611520610859,0,91116.08928571429,90841.97544642857,1.3383323499413697,90346.40625,1961.2756980231372,94268.95764604627,86423.85485395373,-0.009686576392166106,48.58210308258947,7.0,1.0,-0.38330000000000003,3.1914761904761896e-05
2025-12-13,90257.796875,90647.5703125,89800.9921875,90298.7109375,64237748110,23,0.0904,4.0606666666666665e-05,85462.5078125,-0.0535578312778724,0,91262.70870535714,90802.47209821429,1.0079493686215872,90521.09140625,1776.0974188385055,94073.28624392701,86968.89656857298,-0.03130183997669192,48.78938475640623,-3.0,0.0,0.3796,3.5910952380952374e-05
2025-12-14,90296.4375,90498.109375,87634.9375,88175.1796875,50465972205,21,-0.233,5.5570000000000005e-05,85462.5078125,-0.0307645743917271,0,90944.07142857143,90643.96261160714,0.7864436600098536,90516.322265625,1782.5747983589852,94081.47186234297,86951.17266890703,-0.3283372148366829,45.47257090340739,-8.0,1.0,0.00739999999999999,3.857809523809523e-05
2025-12-15,88171.078125,89983.921875,85304.078125,86419.78125,45559514323,16,-1.0364,7.926666666666666e-06,85462.5078125,-0.0110770175954362,0,90341.15401785714,90650.97767857143,0.729194955592841,90470.216796875,1878.3531853569414,94226.92316758889,86713.51042616111,-0.539093975836245,50.22129244929955,-13.0,-4.0,-0.6333,3.523380952380951e-05
2025-12-16,86424.40625,88170.09375,85381.6875,87843.984375,41262178223,11,-1.3246,4.3020000000000005e-05,85462.5078125,-0.0271102976423933,0,89648.62165178571,90400.53348214286,0.7014738599701272,90336.49765625,1967.8088962636332,94272.11544877726,86400.87986372273,-0.31666099360342387,40.56751767134988,-12.0,-11.0,-1.415,3.5344285714285705e-05
2025-12-17,87847.6171875,90264.5703125,85316.265625,86143.7578125,44243392914,16,-1.5884,7.041666666666667e-05,85462.5078125,-0.0079082921072796,0,88809.0234375,89873.1015625,0.7929379715708211,90079.416796875,2163.4530514509947,94406.32289977699,85752.510693973,-0.4547890445017292,29.611655092912173,-5.0,-10.0,-1.3554,4.1604761904761893e-05
2025-12-18,86144.3671875,89412.6640625,84436.3125,85462.5078125,52667115348,17,-0.7889,4.572666666666666e-05,87138.140625,0.0196066422035759,0,87802.04799107143,89396.02176339286,0.9734837992407457,89806.57890625,2384.7293263101183,94576.03755887023,85037.12025362976,-0.4554050480512566,30.811071902002865,1.0,-12.0,0.24749999999999994,4.474999999999999e-05
2025-12-19,85476.1328125,89339.1171875,85107.6640625,88103.3828125,46733310561,16,-0.0389,8.497000000000001e-05,87138.140625,-0.010955790307782,0,87492.47209821429,89304.28069196429,0.9477472031067014,89669.16015625,2400.466456492543,94470.09306923508,84868.22724326492,-0.16307011284359366,46.285910769683994,5.0,-13.0,1.2857,4.974809523809522e-05
2025-12-20,88101.671875,88497.203125,87924.875,88344.0,14688196659,20,-0.3881,6.135e-05,87138.140625,-0.0136495899551752,0,87213.22767857143,89237.96819196429,0.3478028814995061,89566.64453125,2411.6227275082847,94389.88998626657,84743.39907623343,-0.1267450042355142,47.3346778968825,4.0,-3.0,1.2003,5.271142857142857e-05
2025-12-21,88344.703125,89027.953125,87613.203125,88621.75,19845522660,20,-0.8087,7.510666666666666e-05,87138.140625,-0.0167409171563414,0,87277.0234375,89110.54743303571,0.5242228751356548,89681.653515625,2301.033372857849,94283.7202613407,85079.5867699093,-0.11515516551468125,44.613953365494844,3.0,-1.0,-0.01979999999999993,5.5502380952380947e-05
2025-12-22,88621.3984375,90501.9296875,87908.0703125,88490.015625,38047472118,25,-0.3085,5.189e-05,87138.140625,-0.0152771472629062,0,87572.77120535714,88956.96261160714,1.0343516754954354,89538.644140625,2280.665259752265,94099.97466012952,84977.31362112047,-0.11494765739305618,43.467441644086364,9.0,9.0,-0.2696,6.178285714285714e-05
2025-12-23,88490.03125,88898.3828125,86606.9765625,87414.0,43683011533,24,0.0547,3.219666666666666e-05,87138.140625,-0.0031557802525911,0,87511.34486607143,88579.98325892857,1.1764972801591131,89232.95390625,2122.0524694822825,93477.05884521456,84988.84896728543,-0.21429181563707617,32.955306397105915,4.0,13.0,0.44279999999999997,6.023666666666666e-05
2025-12-24,87404.3203125,87956.8828125,86411.796875,87611.9609375,25550297986,24,-0.4212,8.127333333333334e-05,87138.140625,-0.0054081692434439,0,87721.08816964286,88265.05580357143,0.7414635911072683,89006.470703125,2035.2212452942867,93076.91319371357,84936.02821253643,-0.17129707259705812,35.31236629269394,4.0,8.0,0.38749999999999996,6.178761904761904e-05
2025-12-25,87608.3203125,88501.7890625,86949.2578125,87234.7421875,19953216347,23,-0.3012,7.409333333333333e-05,87138.140625,-0.0011073748838778,0,87974.26450892857,87888.15625,0.6698888531144551,88898.819921875,2070.6247860549415,93040.06949398488,84757.57034976511,-0.20091492982964324,32.28855481337273,-2.0,6.0,0.007299999999999973,6.583999999999999e-05
2025-12-26,87235.5078125,89459.4296875,86628.140625,87301.4296875,42455674908,20,-0.3655,6.601666666666667e-05,87138.140625,-0.0018704053654619,0,87859.69977678571,87676.0859375,1.4552188225771356,88800.27265625,2098.6227812433417,92997.51821873669,84603.02709376332,-0.1785507836551269,38.331083661981864,-4.0,4.0,-0.4202,6.313238095238093e-05
2025-12-27,87301.4296875,87874.78125,87182.9765625,87802.15625,13741199310,23,0.6787,3.4823333333333336e-05,87138.140625,-0.0075626346021542,0,87782.29352678571,87497.76060267857,0.4731901863730919,88670.0984375,2074.4086980188813,92818.91583353776,84521.28104146224,-0.10460115553999878,40.53919307555346,-1.0,3.0,1.0998999999999999,5.9342857142857134e-05
2025-12-28,87799.34375,87986.890625,87394.953125,87835.8359375,15156557929,24,-1.1277,5.7943333333333325e-05,87138.140625,-0.0079431738202668,0,87670.02008928571,87473.52176339286,0.5342528750838503,88529.880078125,2028.5036636448717,92586.88740541475,84472.87275083526,-0.08553646624649487,48.472022491198544,1.0,4.0,-0.8264999999999999,5.689095238095237e-05
2025-12-29,87835.7890625,90299.15625,86717.9140625,87138.140625,48411625849,24,-0.0364,8.275333333333335e-05,87508.828125,0.0042540212281469,0,87476.89508928571,87524.83314732143,1.621817718150492,88252.2015625,1795.5458134760922,91843.29318945219,84661.10993554782,-0.15511452410997473,53.575122281235174,4.0,-1.0,0.3291,6.13e-05
2025-12-30,87134.3515625,89297.9375,86735.546875,88430.1328125,35586356225,23,-1.0138,7.652666666666667e-05,87508.828125,-0.0104184474024647,0,87622.05691964286,87566.70089285714,1.2402209662882535,88072.6609375,1563.3843847242813,91199.42970694856,84945.89216805143,0.05716314530400124,52.95603708924886,0.0,-1.0,-1.6925,6.763285714285714e-05
2025-12-31,88429.5859375,89080.2890625,87130.5625,87508.828125,33830210616,21,-0.3078,2.708333333333333e-05,88731.984375,0.0139775183396675,0,87607.32366071429,87664.20591517857,1.1323387005785883,87822.535546875,1165.3791210028157,90153.29378888063,85491.77730486938,-0.06729728897259185,57.47123389589898,-3.0,-3.0,0.8198999999999999,5.989142857142857e-05
2026-01-01,87508.046875,88803.2265625,87399.40625,88731.984375,18849043990,20,-1.3004,7.237e-05,89944.6953125,0.0136671229212549,0,87821.21540178571,87897.73995535714,0.6342493088830337,87745.6140625,1039.248490275735,89824.11104305147,85667.11708194853,0.23727970781999827,66.89230481089587,-4.0,-3.0,-1.264,5.964523809523809e-05
2026-01-02,88733.0625,90884.4609375,88298.6171875,89944.6953125,46398906171,28,-0.2433,4.88e-05,90386.6484375,0.0049136096738612,0,88198.82477678571,88029.26227678571,1.53222799155509,87727.91328125,995.5717586047891,89719.05679845958,85736.76976404042,0.5566605350368289,61.16048428645029,5.0,8.0,0.7705000000000001,5.7185714285714285e-05
2026-01-03,89945.0546875,90679.5703125,89328.0703125,90603.1875,20774828592,29,-0.4579,3.701e-05,90386.6484375,-0.0023899717932109,0,88598.97209821429,88190.6328125,0.664012787875376,87849.313671875,1183.315878592798,90215.9454290606,85482.68191468941,0.5818129119081704,63.03308478878521,8.0,6.0,-0.15009999999999996,5.749809523809524e-05
2026-01-04,90603.0,91712.5859375,90595.1015625,91413.4921875,26770491368,25,0.1142,6.578999999999999e-05,90386.6484375,-0.011232956158089,0,89110.06584821429,88390.04296875,0.8125585420016764,88098.99921875,1376.827799532627,90852.65481781526,85345.34361968475,0.6018350606145374,65.17304016189422,5.0,1.0,1.4146,5.861904761904762e-05
2026-01-05,91414.625,94762.0703125,91414.625,93882.5546875,53376407252,26,-0.4181,7.282000000000001e-05,88310.90625,-0.0593470049472549,0,90073.55357142857,88775.22433035714,1.5859790626170875,88400.927734375,1885.941140460874,92172.81001529675,84629.04545345325,0.7266434295750912,73.37061372471875,-2.0,2.0,-0.17480000000000004,5.7199999999999994e-05
2026-01-06,93876.9453125,94395.296875,91286.546875,93729.03125,52430605257,44,-0.1676,1.377e-05,88310.90625,-0.0578062626674166,0,90830.5390625,89226.29799107143,1.453921957207187,88780.19140625,2152.0584770142414,93084.30836027849,84476.07445222151,0.5748960700426685,79.74714755295298,15.0,21.0,0.2903,4.8234761904761896e-05
2026-01-07,93727.46875,93738.7890625,90601.8046875,91308.0546875,43461295053,42,-0.8694,6.489e-05,88310.90625,-0.0328245788146257,0,91373.28571428571,89490.3046875,1.1609067916816385,89072.46875,2073.267260152052,93219.0032703041,84925.9342296959,0.2695728115313076,64.39565629100221,17.0,21.0,-0.9835999999999999,5.363571428571428e-05
2026-01-08,91309.640625,91485.8515625,89233.875,91027.125,42386697030,28,-0.5637,8.376333333333332e-05,88310.90625,-0.0298396631773221,0,91701.16294642857,89761.18917410714,1.0388924313937429,89218.655859375,2104.1868737153573,93427.0296068057,85010.28211194428,0.21486555723919584,64.88231193117332,2.0,8.0,-0.14559999999999995,5.526333333333332e-05
2026-01-09,91026.2734375,91910.671875,89625.3828125,90513.1015625,38305906684,27,-1.2571,1.5543333333333334e-05,88310.90625,-0.0243301276222356,0,91782.36383928571,89990.59430803571,0.9662534264319427,89327.1109375,2112.615768455147,93552.34247441028,85101.8794005897,0.14034622891545312,62.175959548330766,-17.0,-1.0,-1.0895000000000001,5.051238095238094e-05
2026-01-10,90510.1015625,90713.03125,90283.3984375,90386.6484375,12385895282,25,-0.7273,6.511666666666667e-05,86572.21875,-0.0422012515503058,0,91751.4296875,90175.20089285714,0.32216906026546277,89415.355859375,2118.454062138134,93652.26398365127,85178.44773509874,0.1146228038979377,60.08440274571082,-17.0,-4.0,0.1421,5.452761904761904e-05
